2025-02-18 22:31:01,654 [DEBUG] views - Processing hotel: Palace Hotel a Luxury Collection Hotel San Francisco | Location: (37.78804, -122.40186)
2025-02-18 22:31:01,654 [DEBUG] views - Processing hotel: The Ritz-Carlton San Francisco | Location: (37.79187, -122.40716)
2025-02-18 22:31:01,654 [DEBUG] views - Processing hotel: Taj Campton Place San Francisco | Location: (37.78913, -122.40682)
2025-02-18 22:31:01,654 [DEBUG] views - Processing hotel: W San Francisco | Location: (37.7853, -122.40054)
2025-02-18 22:31:01,654 [DEBUG] views - Processing hotel: Hotel 32One | Location: (37.78991, -122.40557)
2025-02-18 22:31:01,656 [DEBUG] views - Processing hotel: The St Regis San Francisco | Location: (37.78622, -122.40138)
2025-02-18 22:31:01,656 [DEBUG] views - Processing hotel: Stanford Court Hotel | Location: (37.79188, -122.4095)
2025-02-18 22:31:01,656 [DEBUG] views - Processing hotel: Executive Hotel Vintage Court | Location: (37.79036, -122.40811)
2025-02-18 22:31:01,656 [DEBUG] views - Processing hotel: Cornell Hotel De France | Location: (37.79001, -122.40912)
2025-02-18 22:31:01,657 [DEBUG] views - Processing hotel: Palihotel San Francisco | Location: (37.78985, -122.40722)
2025-02-18 22:31:01,657 [DEBUG] views - Processing hotel: Orchard Garden Hotel | Location: (37.79075, -122.40521)
2025-02-18 22:31:01,657 [DEBUG] views - Processing hotel: Orchard Hotel | Location: (37.79013, -122.40849)
2025-02-18 22:31:01,687 [INFO] views - Hotels found: 33 Search ID={'id': 1842, 'time': '2025-02-18 22:30:57'}
2025-02-18 22:31:01,688 [DEBUG] views - Hotel: Best Western Red Coach Inn | Price: 121 
2025-02-18 22:31:01,688 [DEBUG] views - Hotel: Motel 6 San Francisco CA Civic Center | Price: 129 
2025-02-18 22:31:01,688 [DEBUG] views - Hotel: SF Central Hotel | Price: 78 
2025-02-18 22:31:01,690 [DEBUG] views - Hotel: Signature San Francisco | Price: 135 
2025-02-18 22:31:01,690 [DEBUG] views - Hotel: Rodeway Inn Civic Center | Price: 81 
2025-02-18 22:32:37,032 [INFO] views - User searching hotels: Location=(37.7749, -122.4194), Adults=1, Radius=2km, Search ID=7683, Create Time=2025-02-18 22:32:37
2025-02-18 22:32:40,279 [DEBUG] views - Processing hotel: Hotel Zelos San Francisco | Location: (37.78532, -122.40551)
2025-02-18 22:32:40,279 [DEBUG] views - Processing hotel: The Cartwright Hotel - Union Square, BW Premier Collection | Location: (37.78929, -122.40918)
2025-02-18 22:32:40,279 [DEBUG] views - Processing hotel: Four Seasons Hotel San Francisco | Location: (37.78634, -122.40425)
2025-02-18 22:32:40,279 [DEBUG] views - Processing hotel: The Mosser | Location: (37.78501, -122.40516)
2025-02-18 22:32:40,279 [DEBUG] views - Processing hotel: HOLIDAY INN GOLDEN GATEWAY | Location: (37.78992, -122.42193)
2025-02-18 22:32:40,279 [DEBUG] views - Processing hotel: Grand Hyatt San Francisco | Location: (37.78905, -122.40727)
2025-02-18 22:32:40,282 [DEBUG] views - Processing hotel: San Francisco Marriott Marquis | Location: (37.78497, -122.40396)
2025-02-18 22:32:40,282 [DEBUG] views - Processing hotel: JW Marriott San Francisco Union Square | Location: (37.78819, -122.41043)
2025-02-18 22:32:40,282 [DEBUG] views - Processing hotel: San Francisco Marriott Union Square | Location: (37.78937, -122.40826)
2025-02-18 22:32:40,282 [DEBUG] views - Processing hotel: Petite Auberge | Location: (37.78973, -122.41147)
2025-02-18 22:32:40,282 [DEBUG] views - Processing hotel: White Swan Inn | Location: (37.7897, -122.4112)
2025-02-18 22:32:40,284 [DEBUG] views - Processing hotel: Canopy by Hilton San Francisco SoMa | Location: (37.78243, -122.40214)
2025-02-18 22:32:40,284 [DEBUG] views - Processing hotel: Hotel Stratford San Francisco - Handwritten Collection | Location: (37.78703, -122.40803)
2025-02-18 22:32:40,284 [DEBUG] views - Processing hotel: The Westin St Francis San Francisco on Union Square | Location: (37.7877, -122.4085)
2025-02-18 22:32:40,284 [DEBUG] views - Processing hotel: Chancellor Hotel on Union Square | Location: (37.78869, -122.40859)
2025-02-18 22:32:40,284 [DEBUG] views - Processing hotel: Hotel Emblem San Francisco | Location: (37.7892, -122.4098)
2025-02-18 22:32:40,284 [DEBUG] views - Processing hotel: Beacon Grand | Location: (37.7888, -122.40836)
2025-02-18 22:32:40,284 [DEBUG] views - Processing hotel: Inn at Union Square | Location: (37.78821, -122.40904)
2025-02-18 22:32:40,457 [DEBUG] views - Processing hotel: Hotel Zeppelin San Francisco | Location: (37.78783, -122.41073)
2025-02-18 22:32:40,457 [DEBUG] views - Processing hotel: citizenM San Francisco Union Square | Location: (37.78578, -122.40753)
2025-02-18 22:32:40,457 [DEBUG] views - Processing hotel: The Metro Hotel | Location: (37.77279, -122.43697)
2025-02-18 22:32:40,457 [DEBUG] views - Processing hotel: Union Square Plaza Hotel | Location: (37.78718, -122.4104)
2025-02-18 22:32:40,457 [DEBUG] views - Processing hotel: Hotel G | Location: (37.7873, -122.40964)
2025-02-18 22:32:40,457 [DEBUG] views - Processing hotel: Holiday Inn Exp Union Square | Location: (37.78629, -122.40872)
2025-02-18 22:32:40,457 [DEBUG] views - Processing hotel: INTERCONTINENTAL SAN FRANCISCO | Location: (37.78208, -122.40449)
2025-02-18 22:32:40,457 [DEBUG] views - Processing hotel: Kimpton Buchanan Hotel | Location: (37.78658, -122.43019)
2025-02-18 22:32:40,457 [DEBUG] views - Processing hotel: Hotel Nikko San Francisco | Location: (37.78627, -122.40936)
2025-02-18 22:32:40,461 [DEBUG] views - Processing hotel: The Clift Royal Sonesta San Francisco | Location: (37.78699, -122.41108)
2025-02-18 22:32:40,461 [DEBUG] views - Processing hotel: The Barnes San Francisco  Tapestry Collection by Hilton | Location: (37.7868, -122.40836)
2025-02-18 22:32:40,461 [DEBUG] views - Processing hotel: Warwick San Francisco Hotel | Location: (37.78714, -122.41133)
2025-02-18 22:32:40,462 [DEBUG] views - Processing hotel: Handlery Union Square Hotel | Location: (37.78719, -122.40894)
2025-02-18 22:32:40,462 [DEBUG] views - Processing hotel: Hotel Julian | Location: (37.78843, -122.41597)
2025-02-18 22:32:40,462 [DEBUG] views - Processing hotel: King George Hotel in Union Square | Location: (37.78669, -122.40972)
2025-02-18 22:32:40,732 [DEBUG] views - Processing hotel: Hotel Triton | Location: (37.79034, -122.4054)
2025-02-18 22:32:40,732 [DEBUG] views - Processing hotel: Galleria Park Hotel | Location: (37.78969, -122.40345)
2025-02-18 22:32:40,735 [DEBUG] views - Processing hotel: Fairmont San Francisco | Location: (37.79238, -122.41066)
2025-02-18 22:32:40,737 [DEBUG] views - Processing hotel: Hyatt Regency San Francisco Downtown SOMA | Location: (37.7866, -122.40307)
2025-02-18 22:32:40,737 [DEBUG] views - Processing hotel: INTERCONTINENTAL MARK HOPKINS | Location: (37.7917, -122.41055)
2025-02-18 22:32:40,738 [DEBUG] views - Processing hotel: Palace Hotel a Luxury Collection Hotel San Francisco | Location: (37.78804, -122.40186)
2025-02-18 22:32:40,738 [DEBUG] views - Processing hotel: The Ritz-Carlton San Francisco | Location: (37.79187, -122.40716)
2025-02-18 22:32:40,739 [DEBUG] views - Processing hotel: Taj Campton Place San Francisco | Location: (37.78913, -122.40682)
2025-02-18 22:32:40,740 [DEBUG] views - Processing hotel: W San Francisco | Location: (37.7853, -122.40054)
2025-02-18 22:32:40,740 [DEBUG] views - Processing hotel: Hotel 32One | Location: (37.78991, -122.40557)
2025-02-18 22:32:40,740 [DEBUG] views - Processing hotel: The St Regis San Francisco | Location: (37.78622, -122.40138)
2025-02-18 22:32:40,740 [DEBUG] views - Processing hotel: Stanford Court Hotel | Location: (37.79188, -122.4095)
2025-02-18 22:32:40,741 [DEBUG] views - Processing hotel: Executive Hotel Vintage Court | Location: (37.79036, -122.40811)
2025-02-18 22:32:40,741 [DEBUG] views - Processing hotel: Cornell Hotel De France | Location: (37.79001, -122.40912)
2025-02-18 22:32:40,741 [DEBUG] views - Processing hotel: Palihotel San Francisco | Location: (37.78985, -122.40722)
2025-02-18 22:32:40,741 [DEBUG] views - Processing hotel: Orchard Garden Hotel | Location: (37.79075, -122.40521)
2025-02-18 22:32:40,743 [DEBUG] views - Processing hotel: Orchard Hotel | Location: (37.79013, -122.40849)
2025-02-18 22:32:40,780 [DEBUG] views - Processing hotel: Hotel Adagio Autograph Collection | Location: (37.78692, -122.41207)
2025-02-18 22:32:40,780 [DEBUG] views - Processing hotel: Hotel Abri | Location: (37.78533, -122.40836)
2025-02-18 22:32:40,780 [DEBUG] views - Processing hotel: Staypineapple, An Elegant Hotel, Union Square San Francisco | Location: (37.78693, -122.41299)
2025-02-18 22:32:40,780 [DEBUG] views - Processing hotel: Axiom Hotel | Location: (37.78483, -122.4086)
2025-02-18 22:32:40,780 [DEBUG] views - Processing hotel: Hotel Zetta San Francisco | Location: (37.78341, -122.40706)
2025-02-18 22:32:40,784 [DEBUG] views - Processing hotel: Courtyard by Marriott San Francisco Union Square | Location: (37.78743, -122.41433)
2025-02-18 22:32:40,784 [DEBUG] views - Processing hotel: Calista Organic Hotel | Location: (37.78849, -122.42161)
2025-02-18 22:32:40,784 [DEBUG] views - Processing hotel: Parc 55 San Francisco - a Hilton Hotel | Location: (37.78488, -122.40884)
2025-02-18 22:32:40,784 [DEBUG] views - Processing hotel: Hilton San Francisco Union Square | Location: (37.78598, -122.41076)
2025-02-18 22:32:40,784 [DEBUG] views - Processing hotel: Hotel Kabuki, part of JdV by Hyatt | Location: (37.7857, -122.42891)
2025-02-18 22:32:40,784 [DEBUG] views - Processing hotel: Hotel Fusion | Location: (37.78549, -122.40851)
2025-02-18 22:32:40,786 [DEBUG] views - Processing hotel: Super 8 by Wyndham San Francisco/Union Square Area | Location: (37.78593, -122.4117)
2025-02-18 22:32:40,786 [DEBUG] views - Processing hotel: The Marker Union Square San Francisco | Location: (37.78656, -122.4119)
2025-02-18 22:32:40,786 [DEBUG] views - Processing hotel: Mithila San Francisco, SureStay Collection by Best Western | Location: (37.78834, -122.41633)
2025-02-18 22:32:40,788 [DEBUG] views - Processing hotel: Vignette Collection Hotel Spero | Location: (37.78615, -122.41165)
2025-02-18 22:32:40,788 [DEBUG] views - Processing hotel: Becks Motor Lodge | Location: (37.76556, -122.43178)
2025-02-18 22:32:40,788 [DEBUG] views - Processing hotel: Beresford Arms Hotel | Location: (37.78736, -122.4135)
2025-02-18 22:32:40,788 [DEBUG] views - Processing hotel: Queen Anne Hotel | Location: (37.78703, -122.42662)
2025-02-18 22:32:40,788 [DEBUG] views - Processing hotel: The Hotel Majestic | Location: (37.78725, -122.42543)
2025-02-18 22:32:41,237 [DEBUG] views - Processing hotel: Best Western Red Coach Inn | Location: (37.78343, -122.41951)
2025-02-18 22:32:41,237 [DEBUG] views - Processing hotel: Courtyard by Marriott San Francisco Downtown Van Ness Ave | Location: (37.78546, -122.42118)
2025-02-18 22:32:41,237 [DEBUG] views - Processing hotel: San Francisco Proper a Member of Design Hotels | Location: (37.78088, -122.41268)
2025-02-18 22:32:41,237 [DEBUG] views - Processing hotel: Hampton Inn San Francisco Downtown/Convention Center | Location: (37.78235, -122.40795)
2025-02-18 22:32:41,237 [DEBUG] views - Processing hotel: Motel 6 San Francisco CA Civic Center | Location: (37.78322, -122.41738)
2025-02-18 22:32:41,237 [DEBUG] views - Processing hotel: SF Central Hotel | Location: (37.77223, -122.42444)
2025-02-18 22:32:41,237 [DEBUG] views - Processing hotel: Timbri Hotel San Francisco  Curio Collection by Hilton | Location: (37.78306, -122.40996)
2025-02-18 22:32:41,237 [DEBUG] views - Processing hotel: Signature San Francisco | Location: (37.77735, -122.4082)
2025-02-18 22:32:41,237 [DEBUG] views - Processing hotel: Rodeway Inn Civic Center | Location: (37.78286, -122.42196)
2025-02-18 22:32:41,237 [DEBUG] views - Processing hotel: BEI San Francisco, Trademark Collection by Wyndham | Location: (37.77764, -122.41428)
2025-02-18 22:32:41,237 [DEBUG] views - Processing hotel: SoMa House Hotel | Location: (37.77879, -122.41007)
2025-02-18 22:32:41,237 [DEBUG] views - Processing hotel: Hotel Garrett | Location: (37.77886, -122.411)
2025-02-18 22:32:41,237 [DEBUG] views - Processing hotel: CIVIC CENTER MOTOR INN | Location: (37.77267, -122.41087)
2025-02-18 22:32:41,237 [DEBUG] views - Processing hotel: Hotel Fiona | Location: (37.77865, -122.41041)
2025-02-18 22:32:41,243 [DEBUG] views - Processing hotel: YOTEL San Francisco | Location: (37.78034, -122.41203)
2025-02-18 22:32:41,243 [DEBUG] views - Processing hotel: San Francisco Inn | Location: (37.77276, -122.41038)
2025-02-18 22:32:41,274 [INFO] views - Hotels found: 33 Search ID={'id': 7683, 'time': '2025-02-18 22:32:37'}
2025-02-18 22:32:41,274 [DEBUG] views - Hotel: The Cartwright Hotel - Union Square, BW Premier Collection | Price: 126 
2025-02-18 22:32:41,274 [DEBUG] views - Hotel: The Mosser | Price: 89 
2025-02-18 22:32:41,274 [DEBUG] views - Hotel: Hotel Stratford San Francisco - Handwritten Collection | Price: 151 
2025-02-18 22:32:41,276 [DEBUG] views - Hotel: Chancellor Hotel on Union Square | Price: 128 
2025-02-18 22:32:41,276 [DEBUG] views - Hotel: Inn at Union Square | Price: 148 
2025-02-18 22:33:59,199 [INFO] views - User searching hotels: Location=(37.7749, -122.4194), Adults=1, Radius=2km, Search ID=4686, Create Time=2025-02-18 22:33:59
2025-02-18 22:34:02,630 [DEBUG] views - Processing hotel: Hotel Adagio Autograph Collection | Location: (37.78692, -122.41207)
2025-02-18 22:34:02,634 [DEBUG] views - Processing hotel: Hotel Abri | Location: (37.78533, -122.40836)
2025-02-18 22:34:02,634 [DEBUG] views - Processing hotel: Staypineapple, An Elegant Hotel, Union Square San Francisco | Location: (37.78693, -122.41299)
2025-02-18 22:34:02,634 [DEBUG] views - Processing hotel: Axiom Hotel | Location: (37.78483, -122.4086)
2025-02-18 22:34:02,634 [DEBUG] views - Processing hotel: Hotel Zetta San Francisco | Location: (37.78341, -122.40706)
2025-02-18 22:34:02,634 [DEBUG] views - Processing hotel: Courtyard by Marriott San Francisco Union Square | Location: (37.78743, -122.41433)
2025-02-18 22:34:02,634 [DEBUG] views - Processing hotel: Calista Organic Hotel | Location: (37.78849, -122.42161)
2025-02-18 22:34:02,634 [DEBUG] views - Processing hotel: Parc 55 San Francisco - a Hilton Hotel | Location: (37.78488, -122.40884)
2025-02-18 22:34:02,634 [DEBUG] views - Processing hotel: Hilton San Francisco Union Square | Location: (37.78598, -122.41076)
2025-02-18 22:34:02,634 [DEBUG] views - Processing hotel: Hotel Kabuki, part of JdV by Hyatt | Location: (37.7857, -122.42891)
2025-02-18 22:34:02,634 [DEBUG] views - Processing hotel: Hotel Fusion | Location: (37.78549, -122.40851)
2025-02-18 22:34:02,634 [DEBUG] views - Processing hotel: Super 8 by Wyndham San Francisco/Union Square Area | Location: (37.78593, -122.4117)
2025-02-18 22:34:02,634 [DEBUG] views - Processing hotel: The Marker Union Square San Francisco | Location: (37.78656, -122.4119)
2025-02-18 22:34:02,639 [DEBUG] views - Processing hotel: Mithila San Francisco, SureStay Collection by Best Western | Location: (37.78834, -122.41633)
2025-02-18 22:34:02,639 [DEBUG] views - Processing hotel: Vignette Collection Hotel Spero | Location: (37.78615, -122.41165)
2025-02-18 22:34:02,639 [DEBUG] views - Processing hotel: Becks Motor Lodge | Location: (37.76556, -122.43178)
2025-02-18 22:34:02,640 [DEBUG] views - Processing hotel: Beresford Arms Hotel | Location: (37.78736, -122.4135)
2025-02-18 22:34:02,640 [DEBUG] views - Processing hotel: Queen Anne Hotel | Location: (37.78703, -122.42662)
2025-02-18 22:34:02,640 [DEBUG] views - Processing hotel: The Hotel Majestic | Location: (37.78725, -122.42543)
2025-02-18 22:34:02,803 [DEBUG] views - Processing hotel: Hotel Zeppelin San Francisco | Location: (37.78783, -122.41073)
2025-02-18 22:34:02,803 [DEBUG] views - Processing hotel: citizenM San Francisco Union Square | Location: (37.78578, -122.40753)
2025-02-18 22:34:02,803 [DEBUG] views - Processing hotel: The Metro Hotel | Location: (37.77279, -122.43697)
2025-02-18 22:34:02,803 [DEBUG] views - Processing hotel: Union Square Plaza Hotel | Location: (37.78718, -122.4104)
2025-02-18 22:34:02,803 [DEBUG] views - Processing hotel: Hotel G | Location: (37.7873, -122.40964)
2025-02-18 22:34:02,803 [DEBUG] views - Processing hotel: Holiday Inn Exp Union Square | Location: (37.78629, -122.40872)
2025-02-18 22:34:02,803 [DEBUG] views - Processing hotel: INTERCONTINENTAL SAN FRANCISCO | Location: (37.78208, -122.40449)
2025-02-18 22:34:02,803 [DEBUG] views - Processing hotel: Kimpton Buchanan Hotel | Location: (37.78658, -122.43019)
2025-02-18 22:34:02,803 [DEBUG] views - Processing hotel: Hotel Nikko San Francisco | Location: (37.78627, -122.40936)
2025-02-18 22:34:02,803 [DEBUG] views - Processing hotel: The Clift Royal Sonesta San Francisco | Location: (37.78699, -122.41108)
2025-02-18 22:34:02,803 [DEBUG] views - Processing hotel: The Barnes San Francisco  Tapestry Collection by Hilton | Location: (37.7868, -122.40836)
2025-02-18 22:34:02,803 [DEBUG] views - Processing hotel: Warwick San Francisco Hotel | Location: (37.78714, -122.41133)
2025-02-18 22:34:02,803 [DEBUG] views - Processing hotel: Handlery Union Square Hotel | Location: (37.78719, -122.40894)
2025-02-18 22:34:02,811 [DEBUG] views - Processing hotel: Hotel Julian | Location: (37.78843, -122.41597)
2025-02-18 22:34:02,811 [DEBUG] views - Processing hotel: King George Hotel in Union Square | Location: (37.78669, -122.40972)
2025-02-18 22:34:03,048 [DEBUG] views - Processing hotel: Hotel Zelos San Francisco | Location: (37.78532, -122.40551)
2025-02-18 22:34:03,050 [DEBUG] views - Processing hotel: The Cartwright Hotel - Union Square, BW Premier Collection | Location: (37.78929, -122.40918)
2025-02-18 22:34:03,050 [DEBUG] views - Processing hotel: Four Seasons Hotel San Francisco | Location: (37.78634, -122.40425)
2025-02-18 22:34:03,051 [DEBUG] views - Processing hotel: The Mosser | Location: (37.78501, -122.40516)
2025-02-18 22:34:03,051 [DEBUG] views - Processing hotel: HOLIDAY INN GOLDEN GATEWAY | Location: (37.78992, -122.42193)
2025-02-18 22:34:03,051 [DEBUG] views - Processing hotel: Grand Hyatt San Francisco | Location: (37.78905, -122.40727)
2025-02-18 22:34:03,051 [DEBUG] views - Processing hotel: San Francisco Marriott Marquis | Location: (37.78497, -122.40396)
2025-02-18 22:34:03,051 [DEBUG] views - Processing hotel: JW Marriott San Francisco Union Square | Location: (37.78819, -122.41043)
2025-02-18 22:34:03,051 [DEBUG] views - Processing hotel: San Francisco Marriott Union Square | Location: (37.78937, -122.40826)
2025-02-18 22:34:03,054 [DEBUG] views - Processing hotel: Petite Auberge | Location: (37.78973, -122.41147)
2025-02-18 22:34:03,054 [DEBUG] views - Processing hotel: White Swan Inn | Location: (37.7897, -122.4112)
2025-02-18 22:34:03,054 [DEBUG] views - Processing hotel: Canopy by Hilton San Francisco SoMa | Location: (37.78243, -122.40214)
2025-02-18 22:34:03,054 [DEBUG] views - Processing hotel: Hotel Stratford San Francisco - Handwritten Collection | Location: (37.78703, -122.40803)
2025-02-18 22:34:03,054 [DEBUG] views - Processing hotel: The Westin St Francis San Francisco on Union Square | Location: (37.7877, -122.4085)
2025-02-18 22:34:03,054 [DEBUG] views - Processing hotel: Chancellor Hotel on Union Square | Location: (37.78869, -122.40859)
2025-02-18 22:34:03,054 [DEBUG] views - Processing hotel: Hotel Emblem San Francisco | Location: (37.7892, -122.4098)
2025-02-18 22:34:03,054 [DEBUG] views - Processing hotel: Beacon Grand | Location: (37.7888, -122.40836)
2025-02-18 22:34:03,054 [DEBUG] views - Processing hotel: Inn at Union Square | Location: (37.78821, -122.40904)
2025-02-18 22:34:03,544 [DEBUG] views - Processing hotel: Hotel Triton | Location: (37.79034, -122.4054)
2025-02-18 22:34:03,544 [DEBUG] views - Processing hotel: Galleria Park Hotel | Location: (37.78969, -122.40345)
2025-02-18 22:34:03,544 [DEBUG] views - Processing hotel: Fairmont San Francisco | Location: (37.79238, -122.41066)
2025-02-18 22:34:03,544 [DEBUG] views - Processing hotel: Hyatt Regency San Francisco Downtown SOMA | Location: (37.7866, -122.40307)
2025-02-18 22:34:03,544 [DEBUG] views - Processing hotel: INTERCONTINENTAL MARK HOPKINS | Location: (37.7917, -122.41055)
2025-02-18 22:34:03,546 [DEBUG] views - Processing hotel: Palace Hotel a Luxury Collection Hotel San Francisco | Location: (37.78804, -122.40186)
2025-02-18 22:34:03,546 [DEBUG] views - Processing hotel: The Ritz-Carlton San Francisco | Location: (37.79187, -122.40716)
2025-02-18 22:34:03,546 [DEBUG] views - Processing hotel: Taj Campton Place San Francisco | Location: (37.78913, -122.40682)
2025-02-18 22:34:03,546 [DEBUG] views - Processing hotel: W San Francisco | Location: (37.7853, -122.40054)
2025-02-18 22:34:03,546 [DEBUG] views - Processing hotel: Hotel 32One | Location: (37.78991, -122.40557)
2025-02-18 22:34:03,547 [DEBUG] views - Processing hotel: The St Regis San Francisco | Location: (37.78622, -122.40138)
2025-02-18 22:34:03,547 [DEBUG] views - Processing hotel: Stanford Court Hotel | Location: (37.79188, -122.4095)
2025-02-18 22:34:03,547 [DEBUG] views - Processing hotel: Executive Hotel Vintage Court | Location: (37.79036, -122.40811)
2025-02-18 22:34:03,549 [DEBUG] views - Processing hotel: Cornell Hotel De France | Location: (37.79001, -122.40912)
2025-02-18 22:34:03,549 [DEBUG] views - Processing hotel: Palihotel San Francisco | Location: (37.78985, -122.40722)
2025-02-18 22:34:03,549 [DEBUG] views - Processing hotel: Orchard Garden Hotel | Location: (37.79075, -122.40521)
2025-02-18 22:34:03,549 [DEBUG] views - Processing hotel: Orchard Hotel | Location: (37.79013, -122.40849)
2025-02-18 22:34:03,691 [DEBUG] views - Processing hotel: Best Western Red Coach Inn | Location: (37.78343, -122.41951)
2025-02-18 22:34:03,692 [DEBUG] views - Processing hotel: Courtyard by Marriott San Francisco Downtown Van Ness Ave | Location: (37.78546, -122.42118)
2025-02-18 22:34:03,692 [DEBUG] views - Processing hotel: San Francisco Proper a Member of Design Hotels | Location: (37.78088, -122.41268)
2025-02-18 22:34:03,692 [DEBUG] views - Processing hotel: Hampton Inn San Francisco Downtown/Convention Center | Location: (37.78235, -122.40795)
2025-02-18 22:34:03,694 [DEBUG] views - Processing hotel: Motel 6 San Francisco CA Civic Center | Location: (37.78322, -122.41738)
2025-02-18 22:34:03,694 [DEBUG] views - Processing hotel: SF Central Hotel | Location: (37.77223, -122.42444)
2025-02-18 22:34:03,694 [DEBUG] views - Processing hotel: Timbri Hotel San Francisco  Curio Collection by Hilton | Location: (37.78306, -122.40996)
2025-02-18 22:34:03,694 [DEBUG] views - Processing hotel: Signature San Francisco | Location: (37.77735, -122.4082)
2025-02-18 22:34:03,694 [DEBUG] views - Processing hotel: Rodeway Inn Civic Center | Location: (37.78286, -122.42196)
2025-02-18 22:34:03,694 [DEBUG] views - Processing hotel: BEI San Francisco, Trademark Collection by Wyndham | Location: (37.77764, -122.41428)
2025-02-18 22:34:03,696 [DEBUG] views - Processing hotel: SoMa House Hotel | Location: (37.77879, -122.41007)
2025-02-18 22:34:03,696 [DEBUG] views - Processing hotel: Hotel Garrett | Location: (37.77886, -122.411)
2025-02-18 22:34:03,696 [DEBUG] views - Processing hotel: CIVIC CENTER MOTOR INN | Location: (37.77267, -122.41087)
2025-02-18 22:34:03,696 [DEBUG] views - Processing hotel: Hotel Fiona | Location: (37.77865, -122.41041)
2025-02-18 22:34:03,696 [DEBUG] views - Processing hotel: YOTEL San Francisco | Location: (37.78034, -122.41203)
2025-02-18 22:34:03,698 [DEBUG] views - Processing hotel: San Francisco Inn | Location: (37.77276, -122.41038)
2025-02-18 22:34:03,726 [INFO] views - Hotels found: 33 Search ID={'id': 4686, 'time': '2025-02-18 22:33:59'}
2025-02-18 22:34:03,727 [DEBUG] views - Hotel: Hotel Abri | Price: 147 
2025-02-18 22:34:03,727 [DEBUG] views - Hotel: Calista Organic Hotel | Price: 93 
2025-02-18 22:34:03,727 [DEBUG] views - Hotel: Super 8 by Wyndham San Francisco/Union Square Area | Price: 76 
2025-02-18 22:34:03,727 [DEBUG] views - Hotel: The Marker Union Square San Francisco | Price: 138 
2025-02-18 22:34:03,727 [DEBUG] views - Hotel: Mithila San Francisco, SureStay Collection by Best Western | Price: 80 
2025-02-18 22:35:55,753 [INFO] views - User searching hotels: Location=(37.7749, -122.4194), Adults=1, Radius=2km, Search ID=5286, Create Time=2025-02-18 22:35:55
2025-02-18 22:35:59,056 [DEBUG] views - Processing hotel: Hotel Triton | Location: (37.79034, -122.4054)
2025-02-18 22:35:59,056 [DEBUG] views - Processing hotel: Galleria Park Hotel | Location: (37.78969, -122.40345)
2025-02-18 22:35:59,056 [DEBUG] views - Processing hotel: Fairmont San Francisco | Location: (37.79238, -122.41066)
2025-02-18 22:35:59,056 [DEBUG] views - Processing hotel: Hyatt Regency San Francisco Downtown SOMA | Location: (37.7866, -122.40307)
2025-02-18 22:35:59,056 [DEBUG] views - Processing hotel: INTERCONTINENTAL MARK HOPKINS | Location: (37.7917, -122.41055)
2025-02-18 22:35:59,056 [DEBUG] views - Processing hotel: Palace Hotel a Luxury Collection Hotel San Francisco | Location: (37.78804, -122.40186)
2025-02-18 22:35:59,056 [DEBUG] views - Processing hotel: The Ritz-Carlton San Francisco | Location: (37.79187, -122.40716)
2025-02-18 22:35:59,056 [DEBUG] views - Processing hotel: Taj Campton Place San Francisco | Location: (37.78913, -122.40682)
2025-02-18 22:35:59,056 [DEBUG] views - Processing hotel: W San Francisco | Location: (37.7853, -122.40054)
2025-02-18 22:35:59,056 [DEBUG] views - Processing hotel: Hotel 32One | Location: (37.78991, -122.40557)
2025-02-18 22:35:59,056 [DEBUG] views - Processing hotel: The St Regis San Francisco | Location: (37.78622, -122.40138)
2025-02-18 22:35:59,056 [DEBUG] views - Processing hotel: Stanford Court Hotel | Location: (37.79188, -122.4095)
2025-02-18 22:35:59,056 [DEBUG] views - Processing hotel: Executive Hotel Vintage Court | Location: (37.79036, -122.40811)
2025-02-18 22:35:59,056 [DEBUG] views - Processing hotel: Cornell Hotel De France | Location: (37.79001, -122.40912)
2025-02-18 22:35:59,063 [DEBUG] views - Processing hotel: Palihotel San Francisco | Location: (37.78985, -122.40722)
2025-02-18 22:35:59,063 [DEBUG] views - Processing hotel: Orchard Garden Hotel | Location: (37.79075, -122.40521)
2025-02-18 22:35:59,063 [DEBUG] views - Processing hotel: Orchard Hotel | Location: (37.79013, -122.40849)
2025-02-18 22:35:59,203 [DEBUG] views - Processing hotel: Best Western Red Coach Inn | Location: (37.78343, -122.41951)
2025-02-18 22:35:59,203 [DEBUG] views - Processing hotel: Courtyard by Marriott San Francisco Downtown Van Ness Ave | Location: (37.78546, -122.42118)
2025-02-18 22:35:59,203 [DEBUG] views - Processing hotel: San Francisco Proper a Member of Design Hotels | Location: (37.78088, -122.41268)
2025-02-18 22:35:59,203 [DEBUG] views - Processing hotel: Hampton Inn San Francisco Downtown/Convention Center | Location: (37.78235, -122.40795)
2025-02-18 22:35:59,203 [DEBUG] views - Processing hotel: Motel 6 San Francisco CA Civic Center | Location: (37.78322, -122.41738)
2025-02-18 22:35:59,203 [DEBUG] views - Processing hotel: SF Central Hotel | Location: (37.77223, -122.42444)
2025-02-18 22:35:59,203 [DEBUG] views - Processing hotel: Timbri Hotel San Francisco  Curio Collection by Hilton | Location: (37.78306, -122.40996)
2025-02-18 22:35:59,203 [DEBUG] views - Processing hotel: Signature San Francisco | Location: (37.77735, -122.4082)
2025-02-18 22:35:59,203 [DEBUG] views - Processing hotel: Rodeway Inn Civic Center | Location: (37.78286, -122.42196)
